"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix","point_state"
"4164","NC-2021-24","2021-04-24 04:01:04",-85.4969482,43.6245384,"4g- hybrid","m","Second Year",284,"3D","Point state: Migratory (spring)"
"4165","NC-2021-24","2021-04-25 16:00:00",-85.4971771,43.624588,"4g- hybrid","m","Second Year",285,"3D","Point state: Migratory (spring)"
"4166","NC-2021-24","2021-04-27 03:58:56",-85.4969254,43.6245613,"4g- hybrid","m","Second Year",287,"3D","Point state: Migratory (spring)"
"4167","NC-2021-24","2021-04-28 16:02:08",-85.4968948,43.6239738,"4g- hybrid","m","Second Year",227,"3D","Point state: Migratory (spring)"
"4168","NC-2021-24","2021-04-30 04:01:04",-85.5061874,43.6225395,"4g- hybrid","m","Second Year",287,"3D","Point state: Migratory (spring)"
"4169","NC-2021-24","2021-05-04 16:02:08",-80.9207687,44.828968,"4g- hybrid","m","Second Year",209,"3D","Point state: Migratory (spring)"
"4170","NC-2021-24","2021-05-06 04:01:04",-80.9153137,44.8452225,"4g- hybrid","m","Second Year",251,"3D","Point state: Migratory (spring)"
"4171","NC-2021-24","2021-05-07 16:00:00",-81.0469513,44.882267,"4g- hybrid","m","Second Year",118,"3D","Point state: Migratory (spring)"
"4172","NC-2021-24","2021-05-09 03:58:56",-81.0468979,44.8822899,"4g- hybrid","m","Second Year",259,"3D","Point state: Migratory (spring)"
"4173","NC-2021-24","2021-05-10 16:02:08",-81.0467682,44.8821907,"4g- hybrid","m","Second Year",222,"3D","Point state: Migratory (spring)"
"4174","NC-2021-24","2021-05-12 04:01:04",-77.6033936,45.6622963,"4g- hybrid","m","Second Year",182,"3D","Point state: Migratory (spring)"
"4175","NC-2021-24","2021-05-13 16:00:00",-77.3077621,45.9205246,"4g- hybrid","m","Second Year",147,"3D","Point state: Migratory (spring)"
"4176","NC-2021-24","2021-05-15 03:58:56",-76.735939,46.4616051,"4g- hybrid","m","Second Year",284,"3D","Point state: Stationary"
"4177","NC-2021-24","2021-05-16 16:02:08",-76.7380829,46.464653,"4g- hybrid","m","Second Year",303,"3D","Point state: Stationary"
"4178","NC-2021-24","2021-05-18 04:01:04",-76.7386475,46.463295,"4g- hybrid","m","Second Year",282,"3D","Point state: Stationary"
"4179","NC-2021-24","2021-05-19 16:00:00",-76.733223,46.4610672,"4g- hybrid","m","Second Year",283,"3D","Point state: Stationary"
"4180","NC-2021-24","2021-05-21 16:00:00",-76.7334518,46.460968,"4g- hybrid","m","Second Year",288,"3D","Point state: Stationary"
"4181","NC-2021-24","2021-06-08 16:00:00",-76.7426453,46.4687233,"4g- hybrid","m","Second Year",286,"3D","Point state: Stationary"
"4182","NC-2021-24","2021-06-14 16:00:00",-76.7416992,46.4690323,"4g- hybrid","m","Second Year",278,"3D","Point state: Stationary"
"4183","NC-2021-24","2021-06-26 16:00:00",-76.7422867,46.4687996,"4g- hybrid","m","Second Year",299,"3D","Point state: Stationary"
"4184","NC-2021-24","2021-07-02 16:00:00",-76.7424164,46.468853,"4g- hybrid","m","Second Year",256,"3D","Point state: Stationary"
"4185","NC-2021-24","2021-07-08 16:00:00",-76.7416687,46.4689293,"4g- hybrid","m","Second Year",291,"3D","Point state: Stationary"
"4186","NC-2021-24","2021-07-14 16:00:00",-76.7421036,46.4686737,"4g- hybrid","m","Second Year",294,"3D","Point state: Stationary"
"4187","NC-2021-24","2021-08-07 16:00:00",-76.7419281,46.4689026,"4g- hybrid","m","Second Year",290,"3D","Point state: Stationary"
"4188","NC-2021-24","2021-08-13 16:00:00",-76.741745,46.468853,"4g- hybrid","m","Second Year",284,"3D","Point state: Stationary"
"4189","NC-2021-25","2021-02-17 05:00:48",-78.8166504,36.1288567,"4g- hybrid","m","Second Year",100,"3D","Point state: Stationary"
"4190","NC-2021-25","2021-02-18 16:59:44",-78.8147049,36.1302643,"4g- hybrid","m","Second Year",91,"3D","Point state: Stationary"
"4191","NC-2021-25","2021-02-20 05:02:56",-78.8146286,36.130394,"4g- hybrid","m","Second Year",83,"3D","Point state: Stationary"
"4192","NC-2021-25","2021-02-21 17:01:52",-78.8147812,36.1306496,"4g- hybrid","m","Second Year",100,"3D","Point state: Stationary"
"4193","NC-2021-25","2021-02-23 05:00:48",-78.821106,36.125248,"4g- hybrid","m","Second Year",79,"3D","Point state: Stationary"
"4194","NC-2021-25","2021-02-24 16:59:44",-78.8147354,36.1305199,"4g- hybrid","m","Second Year",103,"3D","Point state: Stationary"
"4195","NC-2021-25","2021-02-26 04:58:40",-78.8143234,36.130497,"4g- hybrid","m","Second Year",53,"3D","Point state: Stationary"
"4196","NC-2021-25","2021-02-27 17:01:52",-78.8147049,36.1305466,"4g- hybrid","m","Second Year",96,"3D","Point state: Stationary"
"4197","NC-2021-25","2021-03-01 05:00:48",-78.8210831,36.125145,"4g- hybrid","m","Second Year",89,"3D","Point state: Stationary"
"4198","NC-2021-25","2021-03-02 16:59:44",-78.8137054,36.1296005,"4g- hybrid","m","Second Year",95,"3D","Point state: Stationary"
"4199","NC-2021-25","2021-03-04 04:58:40",-78.8139877,36.1293678,"4g- hybrid","m","Second Year",96,"3D","Point state: Stationary"
"4200","NC-2021-25","2021-03-05 17:01:52",-78.8138351,36.1295738,"4g- hybrid","m","Second Year",102,"3D","Point state: Stationary"
"4201","NC-2021-25","2021-03-07 05:00:48",-78.8211365,36.1249924,"4g- hybrid","m","Second Year",102,"3D","Point state: Stationary"
"4202","NC-2021-25","2021-03-08 16:59:44",-78.8139877,36.1294212,"4g- hybrid","m","Second Year",122,"3D","Point state: Stationary"
"4203","NC-2021-25","2021-03-10 04:58:40",-78.8210526,36.125042,"4g- hybrid","m","Second Year",88,"3D","Point state: Stationary"
"4204","NC-2021-25","2021-03-11 17:01:52",-78.8140945,36.1298065,"4g- hybrid","m","Second Year",108,"3D","Point state: Stationary"
"4205","NC-2021-25","2021-03-13 05:00:48",-78.8218002,36.1255035,"4g- hybrid","m","Second Year",75,"3D","Point state: Stationary"
"4206","NC-2021-25","2021-03-16 03:58:56",-78.8209305,36.1253777,"4g- hybrid","m","Second Year",85,"3D","Point state: Stationary"
"4207","NC-2021-25","2021-03-17 16:02:08",-78.8136826,36.1296272,"4g- hybrid","m","Second Year",88,"3D","Point state: Stationary"
"4208","NC-2021-25","2021-03-19 04:01:04",-78.8214111,36.1252747,"4g- hybrid","m","Second Year",97,"3D","Point state: Stationary"
"4209","NC-2021-25","2021-03-20 16:00:00",-78.8139114,36.1294975,"4g- hybrid","m","Second Year",92,"3D","Point state: Stationary"
"4210","NC-2021-25","2021-03-22 03:58:56",-79.9591293,37.2046204,"4g- hybrid","m","Second Year",1125,"3D","Point state: Migratory (spring)"
"4211","NC-2021-25","2021-03-23 16:02:08",-82.7890549,39.8114929,"4g- hybrid","m","Second Year",261,"3D","Point state: Migratory (spring)"
"4212","NC-2021-25","2021-03-25 04:01:04",-80.2098541,41.838501,"4g- hybrid","m","Second Year",634,"3D","Point state: Migratory (spring)"
"4213","NC-2021-25","2021-03-26 16:00:00",-76.0333405,45.8761597,"4g- hybrid","m","Second Year",179,"3D","Point state: Migratory (spring)"
"4214","NC-2021-25","2021-03-28 03:58:56",-76.0475235,45.8837128,"4g- hybrid","m","Second Year",154,"3D","Point state: Migratory (spring)"
"4215","NC-2021-25","2021-03-29 16:02:08",-76.0653458,45.8741112,"4g- hybrid","m","Second Year",183,"3D","Point state: Migratory (spring)"
"4216","NC-2021-25","2021-03-31 04:01:04",-76.0591965,45.8899574,"4g- hybrid","m","Second Year",199,"3D","Point state: Migratory (spring)"
"4217","NC-2021-25","2021-04-01 16:00:00",-76.0651932,45.8740082,"4g- hybrid","m","Second Year",166,"3D","Point state: Migratory (spring)"
"4218","NC-2021-25","2021-04-03 03:58:56",-76.0652924,45.8740349,"4g- hybrid","m","Second Year",174,"3D","Point state: Migratory (spring)"
"4219","NC-2021-25","2021-04-04 16:02:08",-76.065239,45.8741379,"4g- hybrid","m","Second Year",146,"3D","Point state: Migratory (spring)"
"4220","NC-2021-25","2021-04-10 16:02:08",-76.0648804,45.8739853,"4g- hybrid","m","Second Year",208,"3D","Point state: Migratory (spring)"
